"","Scenario","Location","Vegetation","Year","Decade","Avg"
"7054","SRES A2","Northwest Interior Forest North","Deciduous",2070,2070,265118
"7055","SRES A2","Northwest Interior Forest North","Deciduous",2071,2070,265040
"7056","SRES A2","Northwest Interior Forest North","Deciduous",2072,2070,267631
"7057","SRES A2","Northwest Interior Forest North","Deciduous",2073,2070,267647
"7058","SRES A2","Northwest Interior Forest North","Deciduous",2074,2070,277087
"7059","SRES A2","Northwest Interior Forest North","Deciduous",2075,2070,280898
"7060","SRES A2","Northwest Interior Forest North","Deciduous",2076,2070,278880
"7061","SRES A2","Northwest Interior Forest North","Deciduous",2077,2070,278667
"7062","SRES A2","Northwest Interior Forest North","Deciduous",2078,2070,277779
"7063","SRES A2","Northwest Interior Forest North","Deciduous",2079,2070,281427
"7064","SRES A2","Northwest Interior Forest North","Deciduous",2080,2080,279525
"7065","SRES A2","Northwest Interior Forest North","Deciduous",2081,2080,279798
"7066","SRES A2","Northwest Interior Forest North","Deciduous",2082,2080,282631
"7067","SRES A2","Northwest Interior Forest North","Deciduous",2083,2080,281167
"7068","SRES A2","Northwest Interior Forest North","Deciduous",2084,2080,282609
"7069","SRES A2","Northwest Interior Forest North","Deciduous",2085,2080,282478
"7070","SRES A2","Northwest Interior Forest North","Deciduous",2086,2080,281043
"7071","SRES A2","Northwest Interior Forest North","Deciduous",2087,2080,290195
"7072","SRES A2","Northwest Interior Forest North","Deciduous",2088,2080,289674
"7073","SRES A2","Northwest Interior Forest North","Deciduous",2089,2080,289485
"7074","SRES A2","Northwest Interior Forest North","Deciduous",2090,2090,289859
"7075","SRES A2","Northwest Interior Forest North","Deciduous",2091,2090,290320
"7076","SRES A2","Northwest Interior Forest North","Deciduous",2092,2090,289738
"7077","SRES A2","Northwest Interior Forest North","Deciduous",2093,2090,288580
"7078","SRES A2","Northwest Interior Forest North","Deciduous",2094,2090,286667
"7079","SRES A2","Northwest Interior Forest North","Deciduous",2095,2090,294392
"7080","SRES A2","Northwest Interior Forest North","Deciduous",2096,2090,295067
"7081","SRES A2","Northwest Interior Forest North","Deciduous",2097,2090,293938
"7082","SRES A2","Northwest Interior Forest North","Deciduous",2098,2090,294936
"7083","SRES A2","Northwest Interior Forest North","Deciduous",2099,2090,293182
"7084","SRES A2","Northwest Interior Forest North","Deciduous",2100,2100,292736
"7085","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2009,2000,13184
"7086","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2010,2010,13012
"7087","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2011,2010,12865
"7088","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2012,2010,12787
"7089","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2013,2010,12704
"7090","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2014,2010,12585
"7091","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2015,2010,12385
"7092","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2016,2010,12109
"7093","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2017,2010,11947
"7094","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2018,2010,11701
"7095","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2019,2010,12345
"7096","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2020,2020,12120
"7097","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2021,2020,12051
"7098","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2022,2020,11983
"7099","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2023,2020,11754
"7100","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2024,2020,11546
"7101","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2025,2020,11384
"7102","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2026,2020,11178
"7103","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2027,2020,10972
"7104","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2028,2020,10948
"7105","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2029,2020,10744
"7106","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2030,2030,10559
"7107","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2031,2030,10490
"7108","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2032,2030,10346
"7109","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2033,2030,10284
"7110","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2034,2030,10284
"7111","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2035,2030,10247
"7112","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2036,2030,10066
"7113","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2037,2030,9873
"7114","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2038,2030,9741
"7115","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2039,2030,9701
"7116","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2040,2040,9612
"7117","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2041,2040,9497
"7118","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2042,2040,9301
"7119","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2043,2040,9197
"7120","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2044,2040,9038
"7121","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2045,2040,8911
"7122","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2046,2040,8763
"7123","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2047,2040,8635
"7124","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2048,2040,8491
"7125","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2049,2040,8391
"7126","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2050,2050,8320
"7127","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2051,2050,8159
"7128","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2052,2050,7960
"7129","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2053,2050,7950
"7130","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2054,2050,7803
"7131","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2055,2050,7676
"7132","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2056,2050,7522
"7133","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2057,2050,7476
"7134","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2058,2050,7340
"7135","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2059,2050,7189
"7136","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2060,2060,7056
"7137","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2061,2060,6924
"7138","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2062,2060,6808
"7139","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2063,2060,6720
"7140","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2064,2060,6591
"7141","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2065,2060,6454
"7142","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2066,2060,6316
"7143","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2067,2060,6193
"7144","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2068,2060,6084
"7145","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2069,2060,5995
"7146","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2070,2070,5904
"7147","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2071,2070,5802
"7148","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2072,2070,5733
"7149","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2073,2070,5659
"7150","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2074,2070,5782
"7151","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2075,2070,5808
"7152","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2076,2070,5729
"7153","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2077,2070,5651
"7154","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2078,2070,5583
"7155","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2079,2070,5559
"7156","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2080,2080,5491
"7157","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2081,2080,5446
"7158","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2082,2080,5413
"7159","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2083,2080,5335
"7160","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2084,2080,5259
"7161","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2085,2080,5188
"7162","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2086,2080,5127
"7163","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2087,2080,5163
"7164","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2088,2080,5084
"7165","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2089,2080,5025
"7166","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2090,2090,4972
"7167","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2091,2090,4919
"7168","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2092,2090,4850
"7169","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2093,2090,4770
"7170","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2094,2090,4707
"7171","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2095,2090,4728
"7172","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2096,2090,4674
"7173","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2097,2090,4617
"7174","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2098,2090,4563
"7175","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2099,2090,4493
"7176","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2100,2100,4420
"7177","SRES A2","Northwest Interior Forest North","Shrub Tundra",2009,2000,15186
"7178","SRES A2","Northwest Interior Forest North","Shrub Tundra",2010,2010,15234
"7179","SRES A2","Northwest Interior Forest North","Shrub Tundra",2011,2010,15365
"7180","SRES A2","Northwest Interior Forest North","Shrub Tundra",2012,2010,15331
"7181","SRES A2","Northwest Interior Forest North","Shrub Tundra",2013,2010,15120
"7182","SRES A2","Northwest Interior Forest North","Shrub Tundra",2014,2010,15170
"7183","SRES A2","Northwest Interior Forest North","Shrub Tundra",2015,2010,15234
"7184","SRES A2","Northwest Interior Forest North","Shrub Tundra",2016,2010,15198
"7185","SRES A2","Northwest Interior Forest North","Shrub Tundra",2017,2010,15085
"7186","SRES A2","Northwest Interior Forest North","Shrub Tundra",2018,2010,15141
"7187","SRES A2","Northwest Interior Forest North","Shrub Tundra",2019,2010,14354
"7188","SRES A2","Northwest Interior Forest North","Shrub Tundra",2020,2020,14414
"7189","SRES A2","Northwest Interior Forest North","Shrub Tundra",2021,2020,14370
"7190","SRES A2","Northwest Interior Forest North","Shrub Tundra",2022,2020,14278
"7191","SRES A2","Northwest Interior Forest North","Shrub Tundra",2023,2020,14258
"7192","SRES A2","Northwest Interior Forest North","Shrub Tundra",2024,2020,14232
"7193","SRES A2","Northwest Interior Forest North","Shrub Tundra",2025,2020,14254
"7194","SRES A2","Northwest Interior Forest North","Shrub Tundra",2026,2020,14239
"7195","SRES A2","Northwest Interior Forest North","Shrub Tundra",2027,2020,14251
"7196","SRES A2","Northwest Interior Forest North","Shrub Tundra",2028,2020,14160
"7197","SRES A2","Northwest Interior Forest North","Shrub Tundra",2029,2020,14222
"7198","SRES A2","Northwest Interior Forest North","Shrub Tundra",2030,2030,14176
"7199","SRES A2","Northwest Interior Forest North","Shrub Tundra",2031,2030,14160
"7200","SRES A2","Northwest Interior Forest North","Shrub Tundra",2032,2030,14305
"7201","SRES A2","Northwest Interior Forest North","Shrub Tundra",2033,2030,14321
"7202","SRES A2","Northwest Interior Forest North","Shrub Tundra",2034,2030,14269
"7203","SRES A2","Northwest Interior Forest North","Shrub Tundra",2035,2030,14181
"7204","SRES A2","Northwest Interior Forest North","Shrub Tundra",2036,2030,14204
"7205","SRES A2","Northwest Interior Forest North","Shrub Tundra",2037,2030,14240
"7206","SRES A2","Northwest Interior Forest North","Shrub Tundra",2038,2030,14275
"7207","SRES A2","Northwest Interior Forest North","Shrub Tundra",2039,2030,14316
"7208","SRES A2","Northwest Interior Forest North","Shrub Tundra",2040,2040,14335
"7209","SRES A2","Northwest Interior Forest North","Shrub Tundra",2041,2040,14332
"7210","SRES A2","Northwest Interior Forest North","Shrub Tundra",2042,2040,14332
"7211","SRES A2","Northwest Interior Forest North","Shrub Tundra",2043,2040,14324
"7212","SRES A2","Northwest Interior Forest North","Shrub Tundra",2044,2040,14346
"7213","SRES A2","Northwest Interior Forest North","Shrub Tundra",2045,2040,14334
"7214","SRES A2","Northwest Interior Forest North","Shrub Tundra",2046,2040,14321
"7215","SRES A2","Northwest Interior Forest North","Shrub Tundra",2047,2040,14377
"7216","SRES A2","Northwest Interior Forest North","Shrub Tundra",2048,2040,14436
"7217","SRES A2","Northwest Interior Forest North","Shrub Tundra",2049,2040,14387
"7218","SRES A2","Northwest Interior Forest North","Shrub Tundra",2050,2050,14458
"7219","SRES A2","Northwest Interior Forest North","Shrub Tundra",2051,2050,14562
"7220","SRES A2","Northwest Interior Forest North","Shrub Tundra",2052,2050,14577
"7221","SRES A2","Northwest Interior Forest North","Shrub Tundra",2053,2050,14572
"7222","SRES A2","Northwest Interior Forest North","Shrub Tundra",2054,2050,14616
"7223","SRES A2","Northwest Interior Forest North","Shrub Tundra",2055,2050,14694
"7224","SRES A2","Northwest Interior Forest North","Shrub Tundra",2056,2050,14784
"7225","SRES A2","Northwest Interior Forest North","Shrub Tundra",2057,2050,14770
"7226","SRES A2","Northwest Interior Forest North","Shrub Tundra",2058,2050,14800
"7227","SRES A2","Northwest Interior Forest North","Shrub Tundra",2059,2050,14802
"7228","SRES A2","Northwest Interior Forest North","Shrub Tundra",2060,2060,14760
"7229","SRES A2","Northwest Interior Forest North","Shrub Tundra",2061,2060,14815
"7230","SRES A2","Northwest Interior Forest North","Shrub Tundra",2062,2060,14850
"7231","SRES A2","Northwest Interior Forest North","Shrub Tundra",2063,2060,14852
"7232","SRES A2","Northwest Interior Forest North","Shrub Tundra",2064,2060,14836
"7233","SRES A2","Northwest Interior Forest North","Shrub Tundra",2065,2060,14841
"7234","SRES A2","Northwest Interior Forest North","Shrub Tundra",2066,2060,14904
"7235","SRES A2","Northwest Interior Forest North","Shrub Tundra",2067,2060,14993
"7236","SRES A2","Northwest Interior Forest North","Shrub Tundra",2068,2060,15020
"7237","SRES A2","Northwest Interior Forest North","Shrub Tundra",2069,2060,15036
"7238","SRES A2","Northwest Interior Forest North","Shrub Tundra",2070,2070,15122
"7239","SRES A2","Northwest Interior Forest North","Shrub Tundra",2071,2070,15151
"7240","SRES A2","Northwest Interior Forest North","Shrub Tundra",2072,2070,15211
"7241","SRES A2","Northwest Interior Forest North","Shrub Tundra",2073,2070,15293
"7242","SRES A2","Northwest Interior Forest North","Shrub Tundra",2074,2070,15133
"7243","SRES A2","Northwest Interior Forest North","Shrub Tundra",2075,2070,15115
"7244","SRES A2","Northwest Interior Forest North","Shrub Tundra",2076,2070,15172
"7245","SRES A2","Northwest Interior Forest North","Shrub Tundra",2077,2070,15204
"7246","SRES A2","Northwest Interior Forest North","Shrub Tundra",2078,2070,15271
"7247","SRES A2","Northwest Interior Forest North","Shrub Tundra",2079,2070,15278
"7248","SRES A2","Northwest Interior Forest North","Shrub Tundra",2080,2080,15336
"7249","SRES A2","Northwest Interior Forest North","Shrub Tundra",2081,2080,15367
"7250","SRES A2","Northwest Interior Forest North","Shrub Tundra",2082,2080,15399
"7251","SRES A2","Northwest Interior Forest North","Shrub Tundra",2083,2080,15445
"7252","SRES A2","Northwest Interior Forest North","Shrub Tundra",2084,2080,15423
"7253","SRES A2","Northwest Interior Forest North","Shrub Tundra",2085,2080,15454
"7254","SRES A2","Northwest Interior Forest North","Shrub Tundra",2086,2080,15514
"7255","SRES A2","Northwest Interior Forest North","Shrub Tundra",2087,2080,15461
"7256","SRES A2","Northwest Interior Forest North","Shrub Tundra",2088,2080,15461
"7257","SRES A2","Northwest Interior Forest North","Shrub Tundra",2089,2080,15510
"7258","SRES A2","Northwest Interior Forest North","Shrub Tundra",2090,2090,15528
"7259","SRES A2","Northwest Interior Forest North","Shrub Tundra",2091,2090,15563
"7260","SRES A2","Northwest Interior Forest North","Shrub Tundra",2092,2090,15539
"7261","SRES A2","Northwest Interior Forest North","Shrub Tundra",2093,2090,15509
"7262","SRES A2","Northwest Interior Forest North","Shrub Tundra",2094,2090,15550
"7263","SRES A2","Northwest Interior Forest North","Shrub Tundra",2095,2090,15516
"7264","SRES A2","Northwest Interior Forest North","Shrub Tundra",2096,2090,15537
"7265","SRES A2","Northwest Interior Forest North","Shrub Tundra",2097,2090,15587
"7266","SRES A2","Northwest Interior Forest North","Shrub Tundra",2098,2090,15564
"7267","SRES A2","Northwest Interior Forest North","Shrub Tundra",2099,2090,15541
"7268","SRES A2","Northwest Interior Forest North","Shrub Tundra",2100,2100,15473
"7269","SRES A2","Northwest Interior Forest North","White Spruce",2009,2000,95798
"7270","SRES A2","Northwest Interior Forest North","White Spruce",2010,2010,96813
"7271","SRES A2","Northwest Interior Forest North","White Spruce",2011,2010,97029
"7272","SRES A2","Northwest Interior Forest North","White Spruce",2012,2010,97537
"7273","SRES A2","Northwest Interior Forest North","White Spruce",2013,2010,98614
"7274","SRES A2","Northwest Interior Forest North","White Spruce",2014,2010,99549
"7275","SRES A2","Northwest Interior Forest North","White Spruce",2015,2010,100416
"7276","SRES A2","Northwest Interior Forest North","White Spruce",2016,2010,101304
"7277","SRES A2","Northwest Interior Forest North","White Spruce",2017,2010,100873
"7278","SRES A2","Northwest Interior Forest North","White Spruce",2018,2010,101289
"7279","SRES A2","Northwest Interior Forest North","White Spruce",2019,2010,83735
"7280","SRES A2","Northwest Interior Forest North","White Spruce",2020,2020,84555
"7281","SRES A2","Northwest Interior Forest North","White Spruce",2021,2020,84797
"7282","SRES A2","Northwest Interior Forest North","White Spruce",2022,2020,85645
"7283","SRES A2","Northwest Interior Forest North","White Spruce",2023,2020,86685
"7284","SRES A2","Northwest Interior Forest North","White Spruce",2024,2020,86726
"7285","SRES A2","Northwest Interior Forest North","White Spruce",2025,2020,85345
"7286","SRES A2","Northwest Interior Forest North","White Spruce",2026,2020,85599
"7287","SRES A2","Northwest Interior Forest North","White Spruce",2027,2020,86262
"7288","SRES A2","Northwest Interior Forest North","White Spruce",2028,2020,85932
"7289","SRES A2","Northwest Interior Forest North","White Spruce",2029,2020,86758
"7290","SRES A2","Northwest Interior Forest North","White Spruce",2030,2030,87303
"7291","SRES A2","Northwest Interior Forest North","White Spruce",2031,2030,87717
"7292","SRES A2","Northwest Interior Forest North","White Spruce",2032,2030,88438
"7293","SRES A2","Northwest Interior Forest North","White Spruce",2033,2030,83068
"7294","SRES A2","Northwest Interior Forest North","White Spruce",2034,2030,79456
"7295","SRES A2","Northwest Interior Forest North","White Spruce",2035,2030,80040
"7296","SRES A2","Northwest Interior Forest North","White Spruce",2036,2030,81027
"7297","SRES A2","Northwest Interior Forest North","White Spruce",2037,2030,81556
"7298","SRES A2","Northwest Interior Forest North","White Spruce",2038,2030,81882
"7299","SRES A2","Northwest Interior Forest North","White Spruce",2039,2030,81384
"7300","SRES A2","Northwest Interior Forest North","White Spruce",2040,2040,82139
"7301","SRES A2","Northwest Interior Forest North","White Spruce",2041,2040,83111
"7302","SRES A2","Northwest Interior Forest North","White Spruce",2042,2040,83724
"7303","SRES A2","Northwest Interior Forest North","White Spruce",2043,2040,82443
"7304","SRES A2","Northwest Interior Forest North","White Spruce",2044,2040,82816
"7305","SRES A2","Northwest Interior Forest North","White Spruce",2045,2040,83604
"7306","SRES A2","Northwest Interior Forest North","White Spruce",2046,2040,84310
"7307","SRES A2","Northwest Interior Forest North","White Spruce",2047,2040,84990
"7308","SRES A2","Northwest Interior Forest North","White Spruce",2048,2040,85588
"7309","SRES A2","Northwest Interior Forest North","White Spruce",2049,2040,84846
"7310","SRES A2","Northwest Interior Forest North","White Spruce",2050,2050,85517
"7311","SRES A2","Northwest Interior Forest North","White Spruce",2051,2050,86113
"7312","SRES A2","Northwest Interior Forest North","White Spruce",2052,2050,86527
"7313","SRES A2","Northwest Interior Forest North","White Spruce",2053,2050,84139
"7314","SRES A2","Northwest Interior Forest North","White Spruce",2054,2050,84981
"7315","SRES A2","Northwest Interior Forest North","White Spruce",2055,2050,85379
"7316","SRES A2","Northwest Interior Forest North","White Spruce",2056,2050,85304
"7317","SRES A2","Northwest Interior Forest North","White Spruce",2057,2050,85416
"7318","SRES A2","Northwest Interior Forest North","White Spruce",2058,2050,86183
"7319","SRES A2","Northwest Interior Forest North","White Spruce",2059,2050,86461
"7320","SRES A2","Northwest Interior Forest North","White Spruce",2060,2060,86933
"7321","SRES A2","Northwest Interior Forest North","White Spruce",2061,2060,87614
"7322","SRES A2","Northwest Interior Forest North","White Spruce",2062,2060,87573
"7323","SRES A2","Northwest Interior Forest North","White Spruce",2063,2060,85734
"7324","SRES A2","Northwest Interior Forest North","White Spruce",2064,2060,85657
"7325","SRES A2","Northwest Interior Forest North","White Spruce",2065,2060,85236
"7326","SRES A2","Northwest Interior Forest North","White Spruce",2066,2060,84942
"7327","SRES A2","Northwest Interior Forest North","White Spruce",2067,2060,85446
"7328","SRES A2","Northwest Interior Forest North","White Spruce",2068,2060,83450
"7329","SRES A2","Northwest Interior Forest North","White Spruce",2069,2060,81637
"7330","SRES A2","Northwest Interior Forest North","White Spruce",2070,2070,81125
"7331","SRES A2","Northwest Interior Forest North","White Spruce",2071,2070,81111
"7332","SRES A2","Northwest Interior Forest North","White Spruce",2072,2070,79749
"7333","SRES A2","Northwest Interior Forest North","White Spruce",2073,2070,79584
"7334","SRES A2","Northwest Interior Forest North","White Spruce",2074,2070,74511
"7335","SRES A2","Northwest Interior Forest North","White Spruce",2075,2070,72444
"7336","SRES A2","Northwest Interior Forest North","White Spruce",2076,2070,73321
"7337","SRES A2","Northwest Interior Forest North","White Spruce",2077,2070,73305
"7338","SRES A2","Northwest Interior Forest North","White Spruce",2078,2070,73579
"7339","SRES A2","Northwest Interior Forest North","White Spruce",2079,2070,71864
"7340","SRES A2","Northwest Interior Forest North","White Spruce",2080,2080,72579
"7341","SRES A2","Northwest Interior Forest North","White Spruce",2081,2080,72327
"7342","SRES A2","Northwest Interior Forest North","White Spruce",2082,2080,70997
"7343","SRES A2","Northwest Interior Forest North","White Spruce",2083,2080,71634
"7344","SRES A2","Northwest Interior Forest North","White Spruce",2084,2080,70989
"7345","SRES A2","Northwest Interior Forest North","White Spruce",2085,2080,71056
"7346","SRES A2","Northwest Interior Forest North","White Spruce",2086,2080,71644
"7347","SRES A2","Northwest Interior Forest North","White Spruce",2087,2080,67405
"7348","SRES A2","Northwest Interior Forest North","White Spruce",2088,2080,67672
"7349","SRES A2","Northwest Interior Forest North","White Spruce",2089,2080,67767
"7350","SRES A2","Northwest Interior Forest North","White Spruce",2090,2090,67523
"7351","SRES A2","Northwest Interior Forest North","White Spruce",2091,2090,67266
"7352","SRES A2","Northwest Interior Forest North","White Spruce",2092,2090,67515
"7353","SRES A2","Northwest Interior Forest North","White Spruce",2093,2090,68143
"7354","SRES A2","Northwest Interior Forest North","White Spruce",2094,2090,68997
"7355","SRES A2","Northwest Interior Forest North","White Spruce",2095,2090,65421
"7356","SRES A2","Northwest Interior Forest North","White Spruce",2096,2090,65184
"7357","SRES A2","Northwest Interior Forest North","White Spruce",2097,2090,65677
"7358","SRES A2","Northwest Interior Forest North","White Spruce",2098,2090,65363
"7359","SRES A2","Northwest Interior Forest North","White Spruce",2099,2090,66243
"7360","SRES A2","Northwest Interior Forest North","White Spruce",2100,2100,66584
"7361","SRES A2","Northwest Interior Forest South","Black Spruce",2009,2000,31771
"7362","SRES A2","Northwest Interior Forest South","Black Spruce",2010,2010,31887
"7363","SRES A2","Northwest Interior Forest South","Black Spruce",2011,2010,31963
"7364","SRES A2","Northwest Interior Forest South","Black Spruce",2012,2010,32064
"7365","SRES A2","Northwest Interior Forest South","Black Spruce",2013,2010,32172
"7366","SRES A2","Northwest Interior Forest South","Black Spruce",2014,2010,32251
"7367","SRES A2","Northwest Interior Forest South","Black Spruce",2015,2010,32370
"7368","SRES A2","Northwest Interior Forest South","Black Spruce",2016,2010,32459
"7369","SRES A2","Northwest Interior Forest South","Black Spruce",2017,2010,32361
"7370","SRES A2","Northwest Interior Forest South","Black Spruce",2018,2010,32366
"7371","SRES A2","Northwest Interior Forest South","Black Spruce",2019,2010,29107
"7372","SRES A2","Northwest Interior Forest South","Black Spruce",2020,2020,29176
"7373","SRES A2","Northwest Interior Forest South","Black Spruce",2021,2020,29293
"7374","SRES A2","Northwest Interior Forest South","Black Spruce",2022,2020,29396
"7375","SRES A2","Northwest Interior Forest South","Black Spruce",2023,2020,29488
"7376","SRES A2","Northwest Interior Forest South","Black Spruce",2024,2020,29381
"7377","SRES A2","Northwest Interior Forest South","Black Spruce",2025,2020,29356
"7378","SRES A2","Northwest Interior Forest South","Black Spruce",2026,2020,29388
"7379","SRES A2","Northwest Interior Forest South","Black Spruce",2027,2020,29489
"7380","SRES A2","Northwest Interior Forest South","Black Spruce",2028,2020,29588
"7381","SRES A2","Northwest Interior Forest South","Black Spruce",2029,2020,29657
"7382","SRES A2","Northwest Interior Forest South","Black Spruce",2030,2030,29715
"7383","SRES A2","Northwest Interior Forest South","Black Spruce",2031,2030,29785
"7384","SRES A2","Northwest Interior Forest South","Black Spruce",2032,2030,29879
"7385","SRES A2","Northwest Interior Forest South","Black Spruce",2033,2030,29102
"7386","SRES A2","Northwest Interior Forest South","Black Spruce",2034,2030,27897
"7387","SRES A2","Northwest Interior Forest South","Black Spruce",2035,2030,27974
"7388","SRES A2","Northwest Interior Forest South","Black Spruce",2036,2030,28101
"7389","SRES A2","Northwest Interior Forest South","Black Spruce",2037,2030,28196
"7390","SRES A2","Northwest Interior Forest South","Black Spruce",2038,2030,28222
"7391","SRES A2","Northwest Interior Forest South","Black Spruce",2039,2030,28084
"7392","SRES A2","Northwest Interior Forest South","Black Spruce",2040,2040,28201
"7393","SRES A2","Northwest Interior Forest South","Black Spruce",2041,2040,28307
"7394","SRES A2","Northwest Interior Forest South","Black Spruce",2042,2040,28386
"7395","SRES A2","Northwest Interior Forest South","Black Spruce",2043,2040,28298
"7396","SRES A2","Northwest Interior Forest South","Black Spruce",2044,2040,28278
"7397","SRES A2","Northwest Interior Forest South","Black Spruce",2045,2040,28410
"7398","SRES A2","Northwest Interior Forest South","Black Spruce",2046,2040,28493
"7399","SRES A2","Northwest Interior Forest South","Black Spruce",2047,2040,28621
"7400","SRES A2","Northwest Interior Forest South","Black Spruce",2048,2040,28744
"7401","SRES A2","Northwest Interior Forest South","Black Spruce",2049,2040,28627
"7402","SRES A2","Northwest Interior Forest South","Black Spruce",2050,2050,28770
"7403","SRES A2","Northwest Interior Forest South","Black Spruce",2051,2050,28856
"7404","SRES A2","Northwest Interior Forest South","Black Spruce",2052,2050,28890
"7405","SRES A2","Northwest Interior Forest South","Black Spruce",2053,2050,28687
"7406","SRES A2","Northwest Interior Forest South","Black Spruce",2054,2050,28859
"7407","SRES A2","Northwest Interior Forest South","Black Spruce",2055,2050,28910
"7408","SRES A2","Northwest Interior Forest South","Black Spruce",2056,2050,28944
"7409","SRES A2","Northwest Interior Forest South","Black Spruce",2057,2050,29014
"7410","SRES A2","Northwest Interior Forest South","Black Spruce",2058,2050,29172
"7411","SRES A2","Northwest Interior Forest South","Black Spruce",2059,2050,29187
